,Date,Store,Weekly_Sales,Dept,IsHoliday
340142,158,35,3066.04,97.0,0
340143,21,35,3128.44,97.0,0
340144,63,35,3239.66,97.0,0
340145,105,35,3479.02,97.0,0
340146,147,35,3563.6,97.0,0
340147,3,35,3128.4,97.0,0
340148,45,35,4023.91,97.0,0
340149,87,35,3553.84,97.0,0
340150,129,35,3552.3,97.0,0
340151,170,35,3612.16,97.0,0
340152,34,35,4362.05,97.0,0
340153,76,35,3645.94,97.0,0
340154,118,35,3369.44,97.0,0
340155,160,35,3539.98,97.0,0
340156,15,35,4028.53,97.0,0
340157,57,35,3961.52,97.0,0
340158,99,35,3761.99,97.0,0
340159,141,35,3576.93,97.0,0
340160,180,35,3470.41,97.0,0
340161,39,35,4987.34,97.0,1
340162,81,35,4231.41,97.0,0
340163,123,35,3630.76,97.0,0
340164,165,35,3486.54,97.0,0
340165,29,35,3911.42,97.0,0
340166,71,35,3881.44,97.0,0
340167,113,35,3418.9,97.0,0
340168,155,35,3620.74,97.0,0
340169,24,35,96.0,98.0,0
340170,66,35,240.0,98.0,1
340171,108,35,30.0,98.0,0
340172,25,35,26.0,98.0,0
340173,67,35,23.4,98.0,0
340174,109,35,13.6,98.0,0
340175,151,35,2.0,98.0,0
340176,7,35,4.0,98.0,0
340177,49,35,2.0,98.0,0
340178,91,35,4.0,98.0,0
340179,133,35,2.0,98.0,0
340180,163,35,18.3,98.0,0
340181,22,35,26.4,98.0,0
340182,64,35,12.1,98.0,0
340183,106,35,20.17,98.0,0
340184,148,35,13.43,98.0,0
340185,8,35,61.24,98.0,0
340186,50,35,51.28,98.0,0
340187,92,35,11.75,98.0,0
340188,134,35,12.0,98.0,0
340189,175,35,33.8,98.0,0
340190,35,35,11.21,98.0,0
340191,77,35,3.78,98.0,0
340192,58,35,-1.8,98.0,1
340193,131,35,159.5,98.0,0
340194,172,35,266.75,98.0,0
340195,30,35,52.42,98.0,0
340196,72,35,5.4,98.0,0
340197,114,35,5.5,98.0,0
340198,156,35,41.36,98.0,1
340199,17,35,495.06,98.0,0
340200,59,35,377.68,98.0,0
340201,101,35,127.17,98.0,0
340202,143,35,280.64,98.0,0
340203,181,35,61.35,98.0,1
340204,36,35,11.56,98.0,0
340205,78,35,3.48,98.0,0
340206,120,35,-0.12,98.0,0
340207,162,35,33.5,98.0,0
340208,19,35,51.5,98.0,0
340209,61,35,128.5,98.0,1
340210,103,35,223.64,98.0,0
340211,145,35,9.39,98.0,0
340212,128,35,41.72,98.0,0
340213,169,35,34.27,98.0,0
340214,33,35,1.49,98.0,0
340215,75,35,1.49,98.0,0
340216,159,35,45.93,98.0,0
340217,14,35,94.26,98.0,0
340218,56,35,281.53,98.0,0
340219,98,35,174.28,98.0,0
340220,140,35,11.69,98.0,0
340221,4,35,41.6,98.0,0
340222,46,35,170.08,98.0,0
340223,88,35,23.83,98.0,0
340224,130,35,15.75,98.0,0
340225,171,35,14.62,98.0,0
340226,28,35,14.34,98.0,0
340227,70,35,10.71,98.0,0
340228,112,35,7.56,98.0,0
340229,154,35,13.86,98.0,0
340230,9,35,9.97,98.0,0
340231,51,35,9.45,98.0,1
340232,93,35,5.04,98.0,0
340233,135,35,12.12,98.0,0
340234,176,35,5.67,98.0,0
340235,40,35,21.29,98.0,0
340236,82,35,5.96,98.0,0
340237,124,35,8.84,98.0,0
340238,166,35,73.44,98.0,0
340239,23,35,26.52,98.0,0
340240,65,35,51.1,98.0,0
340241,107,35,63.34,98.0,0
340242,149,35,142.68,98.0,1
340243,11,35,16.48,98.0,0
340244,53,35,105.0,98.0,0
340245,95,35,253.63,98.0,0
340246,137,35,498.13,98.0,0
340247,178,35,294.15,98.0,1
340248,31,35,94.58,98.0,0
340249,73,35,27.12,98.0,0
340250,115,35,18.48,98.0,0
340251,157,35,7.0,98.0,0
340252,12,35,94.78,98.0,0
340253,54,35,337.56,98.0,1
340254,96,35,128.68,98.0,0
340255,132,35,22.22,98.0,0
340256,173,35,76.06,98.0,0
340257,32,35,408.74,98.0,0
340258,74,35,103.3,98.0,0
340259,116,35,19.72,98.0,0
340260,158,35,30.6,98.0,0
340261,21,35,14.3,98.0,0
340262,63,35,35.36,98.0,0
340263,105,35,58.86,98.0,0
340264,147,35,55.72,98.0,0
340265,3,35,32.12,98.0,0
340266,45,35,59.12,98.0,0
340267,87,35,35.38,98.0,0
340268,129,35,21.52,98.0,0
340269,170,35,14.96,98.0,0
340270,34,35,14.7,98.0,0
340271,76,35,136.57,98.0,0
340272,118,35,75.88,98.0,0
340273,160,35,40.06,98.0,0
340274,15,35,13.4,98.0,0
340275,57,35,3.68,98.0,0
340276,99,35,13.08,98.0,0
340277,141,35,11.16,98.0,0
340278,180,35,10.08,98.0,0
340279,39,35,13.76,98.0,1
340280,81,35,42.96,98.0,0
340281,123,35,44.96,98.0,0
340282,165,35,68.48,98.0,0
340283,29,35,46.55,98.0,0
340284,71,35,80.95,98.0,0
340285,113,35,67.8,98.0,0
340286,155,35,24.6,98.0,0
391060,24,42,10425.77,1.0,0
391061,66,42,15725.68,1.0,1
391062,108,42,13300.99,1.0,0
391063,150,42,9303.34,1.0,0
391064,25,42,10244.26,1.0,0
391065,67,42,10982.32,1.0,0
391066,109,42,10521.52,1.0,0
391067,151,42,10681.01,1.0,0
391068,7,42,15799.22,1.0,0
391069,49,42,16035.28,1.0,0
391070,91,42,9189.29,1.0,0
391071,133,42,10061.46,1.0,0
391072,174,42,9214.91,1.0,0
391073,37,42,10554.0,1.0,0
391074,79,42,9728.54,1.0,0
391075,121,42,9206.53,1.0,0
391076,163,42,9150.9,1.0,0
391077,22,42,9806.9,1.0,0
391078,64,42,10160.47,1.0,0
391079,106,42,8796.85,1.0,0
391080,148,42,8346.42,1.0,0
391081,8,42,8885.07,1.0,0
391082,50,42,9448.92,1.0,0
391083,92,42,9501.84,1.0,0
391084,134,42,8459.15,1.0,0
391085,175,42,8544.72,1.0,0
391086,35,42,8706.47,1.0,0
391087,77,42,9161.03,1.0,0
391088,119,42,8035.41,1.0,0
391089,161,42,8176.96,1.0,0
391090,16,42,9835.47,1.0,0
391091,58,42,10176.62,1.0,1
391092,100,42,9676.9,1.0,0
391093,142,42,8993.17,1.0,0
391094,5,42,9523.34,1.0,0
391095,47,42,11803.4,1.0,0
391096,89,42,11690.71,1.0,0
391097,131,42,11919.95,1.0,0
391098,172,42,14631.5,1.0,0
391099,30,42,17877.39,1.0,0
391100,72,42,8752.93,1.0,0
391101,114,42,8636.33,1.0,0
391102,156,42,9144.03,1.0,1
391103,17,42,9431.6,1.0,0
391104,59,42,12638.49,1.0,0
391105,101,42,12420.47,1.0,0
391106,143,42,12785.82,1.0,0
391107,181,42,7269.13,1.0,1
391108,36,42,8836.0,1.0,0
391109,78,42,9574.86,1.0,0
391110,120,42,9650.22,1.0,0
391111,162,42,8429.44,1.0,0
391112,19,42,10674.88,1.0,0
391113,61,42,13437.56,1.0,1
391114,103,42,14225.85,1.0,0
391115,145,42,9109.41,1.0,0
391116,20,42,9319.25,1.0,0
391117,62,42,9261.21,1.0,0
391118,104,42,9568.66,1.0,0
391119,146,42,9561.2,1.0,0
391120,2,42,9304.03,1.0,0
391121,44,42,11763.04,1.0,0
391122,86,42,13234.04,1.0,0
391123,128,42,16885.84,1.0,0
391124,169,42,15939.08,1.0,0
391125,33,42,9464.17,1.0,0
391126,75,42,9631.49,1.0,0
391127,117,42,8770.25,1.0,0
391128,159,42,9021.05,1.0,0
391129,14,42,9004.52,1.0,0
391130,56,42,9408.68,1.0,0
391131,98,42,8472.14,1.0,0
391132,140,42,8533.29,1.0,0
391133,4,42,7998.18,1.0,0
391134,46,42,9210.18,1.0,0
391135,88,42,8897.68,1.0,0
391136,130,42,8605.74,1.0,0
391137,171,42,8083.07,1.0,0
391138,28,42,8695.1,1.0,0
391139,70,42,9079.12,1.0,0
391140,112,42,8426.04,1.0,0
391141,154,42,8129.51,1.0,0
391142,9,42,8931.17,1.0,0
391143,51,42,8924.66,1.0,1
391144,93,42,9576.58,1.0,0
391145,135,42,9895.22,1.0,0
391146,176,42,8970.07,1.0,0
391147,40,42,11803.51,1.0,0
391148,82,42,11979.27,1.0,0
391149,124,42,10826.88,1.0,0
391150,166,42,13620.98,1.0,0
391151,23,42,20988.96,1.0,0
391152,65,42,9975.7,1.0,0
391153,107,42,9909.5,1.0,0
391154,149,42,9105.65,1.0,1
391155,11,42,9767.97,1.0,0
391156,53,42,11647.8,1.0,0
391157,95,42,13832.72,1.0,0
391158,137,42,14135.12,1.0,0
391159,178,42,8980.62,1.0,1
391160,31,42,8636.25,1.0,0
391161,73,42,9949.19,1.0,0
391162,115,42,9825.61,1.0,0
391163,157,42,9357.2,1.0,0
391164,12,42,9810.83,1.0,0
391165,54,42,11602.44,1.0,1
391166,96,42,17174.63,1.0,0
391167,138,42,9474.35,1.0,0
391168,6,42,10021.73,1.0,0
391169,48,42,10586.43,1.0,0
391170,90,42,11742.96,1.0,0
391171,132,42,10930.72,1.0,0
391172,173,42,10748.33,1.0,0
391173,32,42,17119.9,1.0,0
391174,74,42,14916.18,1.0,0
391175,116,42,9012.02,1.0,0
391176,158,42,8863.82,1.0,0
391177,21,42,9582.88,1.0,0
391178,63,42,9388.38,1.0,0
391179,105,42,9548.24,1.0,0
391180,147,42,8276.28,1.0,0
391181,3,42,8240.88,1.0,0
391182,45,42,8925.04,1.0,0
391183,87,42,9531.67,1.0,0
391184,129,42,8999.69,1.0,0
391185,170,42,8875.43,1.0,0
391186,34,42,9046.56,1.0,0
391187,76,42,9397.43,1.0,0
391188,118,42,8900.5,1.0,0
391189,160,42,8940.9,1.0,0
391190,15,42,9069.18,1.0,0
391191,57,42,8125.56,1.0,0
391192,99,42,9131.04,1.0,0
391193,141,42,8481.45,1.0,0
391194,180,42,8747.73,1.0,0
391195,39,42,9964.65,1.0,1
391196,81,42,10441.14,1.0,0
391197,123,42,9967.54,1.0,0
391198,165,42,10427.25,1.0,0
391199,29,42,10940.89,1.0,0
391200,71,42,12051.35,1.0,0
391201,113,42,11195.14,1.0,0
391202,155,42,13237.19,1.0,0
391203,24,42,14983.84,2.0,0
391204,66,42,14330.3,2.0,1
391205,108,42,15024.7,2.0,0
391206,150,42,14988.04,2.0,0
391207,25,42,15018.05,2.0,0
391208,67,42,15049.29,2.0,0
391209,109,42,15077.36,2.0,0
391210,151,42,14399.5,2.0,0
391211,7,42,14696.08,2.0,0
391212,49,42,15463.78,2.0,0
391213,91,42,16086.97,2.0,0
391214,133,42,14035.8,2.0,0
391215,174,42,15112.87,2.0,0
391216,37,42,15962.69,2.0,0
391217,79,42,15202.5,2.0,0
391218,121,42,16892.42,2.0,0
391219,163,42,16121.68,2.0,0
391220,22,42,15893.6,2.0,0
391221,64,42,16339.89,2.0,0
391222,106,42,15341.07,2.0,0
391223,148,42,14790.5,2.0,0
391224,8,42,15373.85,2.0,0
391225,50,42,15299.61,2.0,0
391226,92,42,16049.3,2.0,0
391227,134,42,15230.12,2.0,0
391228,175,42,13998.46,2.0,0
391229,35,42,16411.05,2.0,0
391230,77,42,15959.9,2.0,0
391231,119,42,14156.07,2.0,0
391232,161,42,14764.55,2.0,0
391233,16,42,15662.26,2.0,0
391234,58,42,16899.01,2.0,1
391235,100,42,15068.83,2.0,0
391236,142,42,15988.76,2.0,0
391237,5,42,14850.99,2.0,0
391238,47,42,16209.44,2.0,0
391239,89,42,14733.81,2.0,0
391240,131,42,15211.72,2.0,0
391241,172,42,14450.45,2.0,0
391242,30,42,16282.08,2.0,0
391243,72,42,15926.61,2.0,0
391244,114,42,14648.66,2.0,0
391245,156,42,14611.57,2.0,1
391246,17,42,14439.06,2.0,0
391247,59,42,14192.8,2.0,0
391248,101,42,14261.4,2.0,0
391249,143,42,15129.66,2.0,0
391250,181,42,12160.44,2.0,1
391251,36,42,15108.85,2.0,0
391252,78,42,15889.53,2.0,0
391253,120,42,15501.92,2.0,0
391254,162,42,15228.23,2.0,0
391255,19,42,16781.66,2.0,0
391256,61,42,16502.91,2.0,1
391257,103,42,16754.09,2.0,0
391258,145,42,16763.16,2.0,0
391259,20,42,16671.51,2.0,0
391260,62,42,16152.55,2.0,0
391261,104,42,15567.19,2.0,0
391262,146,42,16184.82,2.0,0
391263,2,42,16014.44,2.0,0
391264,44,42,17945.41,2.0,0
391265,86,42,16375.82,2.0,0
391266,128,42,16440.55,2.0,0
391267,169,42,14361.54,2.0,0
391268,33,42,18150.97,2.0,0
391269,75,42,16058.4,2.0,0
391270,117,42,16667.69,2.0,0
391271,159,42,15458.19,2.0,0
391272,14,42,16478.75,2.0,0
391273,56,42,16512.57,2.0,0
391274,98,42,16380.41,2.0,0
391275,140,42,16037.26,2.0,0
391276,4,42,16069.63,2.0,0
391277,46,42,15612.87,2.0,0
391278,88,42,16348.54,2.0,0
391279,130,42,14922.9,2.0,0
391280,171,42,15347.36,2.0,0
391281,28,42,15822.77,2.0,0
391282,70,42,15815.99,2.0,0
391283,112,42,15706.47,2.0,0
391284,154,42,15897.15,2.0,0
391285,9,42,16681.28,2.0,0
391286,51,42,16210.21,2.0,1
391287,93,42,15838.63,2.0,0
391288,135,42,17130.47,2.0,0
391289,176,42,16087.11,2.0,0
391290,40,42,20349.88,2.0,0
391291,82,42,17370.09,2.0,0
391292,124,42,16881.6,2.0,0
391293,166,42,15626.57,2.0,0
391294,23,42,17564.39,2.0,0
391295,65,42,17076.17,2.0,0
391296,107,42,15283.13,2.0,0
391297,149,42,15486.22,2.0,1
391298,11,42,15969.28,2.0,0
391299,53,42,15404.3,2.0,0
391300,95,42,14593.08,2.0,0
391301,137,42,15631.83,2.0,0
391302,178,42,13021.05,2.0,1
391303,31,42,17343.39,2.0,0
391304,73,42,17143.61,2.0,0
391305,115,42,15985.17,2.0,0
391306,157,42,16287.87,2.0,0
391307,12,42,17018.47,2.0,0
391308,54,42,19328.89,2.0,1
391309,96,42,17106.65,2.0,0
391310,138,42,17790.52,2.0,0
391311,6,42,17339.63,2.0,0
391312,48,42,18278.58,2.0,0
391313,90,42,17828.15,2.0,0
391314,132,42,16250.63,2.0,0
391315,173,42,16043.38,2.0,0
391316,32,42,17780.25,2.0,0
391317,74,42,16490.9,2.0,0
391318,116,42,16637.3,2.0,0
391319,158,42,15312.08,2.0,0
391320,21,42,17958.26,2.0,0
391321,63,42,16558.64,2.0,0
391322,105,42,17401.57,2.0,0
391323,147,42,16632.08,2.0,0
391324,3,42,15476.24,2.0,0
391325,45,42,16771.86,2.0,0
391326,87,42,16449.32,2.0,0
391327,129,42,16251.77,2.0,0
391328,170,42,15701.81,2.0,0
391329,34,42,16892.54,2.0,0
391330,76,42,16261.89,2.0,0
391331,118,42,16670.3,2.0,0
391332,160,42,15067.01,2.0,0
391333,15,42,16705.2,2.0,0
391334,57,42,15256.7,2.0,0
391335,99,42,17082.01,2.0,0
391336,141,42,16584.32,2.0,0
391337,180,42,16132.18,2.0,0
391338,39,42,16594.6,2.0,1
391339,81,42,16344.91,2.0,0
391340,123,42,16087.07,2.0,0
391341,165,42,15750.9,2.0,0
391342,29,42,17135.02,2.0,0
391343,71,42,16266.9,2.0,0
391344,113,42,16346.69,2.0,0
391345,155,42,15833.01,2.0,0
391346,24,42,1027.16,3.0,0
391347,66,42,926.65,3.0,1
391348,108,42,852.39,3.0,0
391349,150,42,651.27,3.0,0
391350,25,42,852.91,3.0,0
391351,67,42,733.83,3.0,0
391352,109,42,816.85,3.0,0
391353,151,42,739.4,3.0,0
391354,7,42,717.11,3.0,0
391355,49,42,762.33,3.0,0
391356,91,42,877.74,3.0,0
391357,133,42,580.71,3.0,0
391358,174,42,759.46,3.0,0
391359,37,42,849.83,3.0,0
391360,79,42,715.85,3.0,0
391361,121,42,772.01,3.0,0
391362,163,42,487.18,3.0,0
391363,22,42,683.16,3.0,0
391364,64,42,591.52,3.0,0
391365,106,42,673.6,3.0,0
391366,148,42,638.69,3.0,0
391367,8,42,587.1,3.0,0
391368,50,42,451.23,3.0,0
391369,92,42,653.79,3.0,0
391370,134,42,579.87,3.0,0
391371,175,42,573.73,3.0,0
391372,35,42,617.97,3.0,0
391373,77,42,847.88,3.0,0
391374,119,42,1212.01,3.0,0
391375,161,42,828.28,3.0,0
391376,16,42,756.62,3.0,0
391377,58,42,722.46,3.0,1
391378,100,42,715.24,3.0,0
391379,142,42,653.36,3.0,0
391380,5,42,789.36,3.0,0
391381,47,42,723.55,3.0,0
391382,89,42,717.24,3.0,0
391383,131,42,763.12,3.0,0
391384,172,42,756.63,3.0,0
391385,30,42,787.91,3.0,0
391386,72,42,805.84,3.0,0
391387,114,42,800.53,3.0,0
391388,156,42,606.35,3.0,1
391389,17,42,850.79,3.0,0
391390,59,42,938.44,3.0,0
391391,101,42,929.09,3.0,0
391392,143,42,773.56,3.0,0
391393,181,42,383.79,3.0,1
391394,36,42,962.5,3.0,0
391395,78,42,835.27,3.0,0
391396,120,42,897.02,3.0,0
391397,162,42,913.27,3.0,0
391398,19,42,832.68,3.0,0
391399,61,42,788.64,3.0,1
391400,103,42,844.43,3.0,0
391401,145,42,810.13,3.0,0
391402,20,42,827.29,3.0,0
391403,62,42,808.05,3.0,0
391404,104,42,537.04,3.0,0
391405,146,42,619.47,3.0,0
391406,2,42,677.45,3.0,0
391407,44,42,633.17,3.0,0
391408,86,42,750.54,3.0,0
391409,128,42,630.32,3.0,0
391410,169,42,590.89,3.0,0
391411,33,42,776.04,3.0,0
391412,75,42,652.42,3.0,0
391413,117,42,750.37,3.0,0
391414,159,42,520.92,3.0,0
391415,14,42,502.56,3.0,0
391416,56,42,541.25,3.0,0
391417,98,42,626.92,3.0,0
391418,140,42,449.04,3.0,0
391419,4,42,470.03,3.0,0
391420,46,42,1058.22,3.0,0
391421,88,42,1465.9,3.0,0
391422,130,42,1756.74,3.0,0
391423,171,42,1237.06,3.0,0
391424,28,42,1206.48,3.0,0
391425,70,42,1669.64,3.0,0
391426,112,42,2376.74,3.0,0
391427,154,42,1443.73,3.0,0
391428,9,42,1062.88,3.0,0
391429,51,42,808.31,3.0,1
391430,93,42,714.01,3.0,0
391431,135,42,659.17,3.0,0
391432,176,42,761.53,3.0,0
391433,40,42,673.25,3.0,0
391434,82,42,744.74,3.0,0
391435,124,42,717.07,3.0,0
391436,166,42,664.03,3.0,0
391437,23,42,665.8,3.0,0
391438,65,42,643.48,3.0,0
391439,107,42,759.73,3.0,0
391440,149,42,463.56,3.0,1
391441,11,42,606.92,3.0,0
391442,53,42,1001.99,3.0,0
391443,95,42,839.99,3.0,0
391444,137,42,892.82,3.0,0
391445,178,42,551.21,3.0,1
391446,31,42,1006.03,3.0,0
391447,73,42,1080.6,3.0,0
391448,115,42,1077.39,3.0,0
391449,157,42,887.61,3.0,0
391450,12,42,852.62,3.0,0
391451,54,42,955.44,3.0,1
391452,96,42,854.22,3.0,0
391453,138,42,787.08,3.0,0
391454,6,42,811.13,3.0,0
391455,48,42,851.69,3.0,0
391456,90,42,719.63,3.0,0
391457,132,42,657.47,3.0,0
391458,173,42,705.3,3.0,0
391459,32,42,665.92,3.0,0
391460,74,42,726.46,3.0,0
391461,116,42,600.94,3.0,0
391462,158,42,481.21,3.0,0
391463,21,42,741.61,3.0,0
391464,63,42,614.0,3.0,0
391465,105,42,616.99,3.0,0
391466,147,42,583.77,3.0,0
391467,3,42,628.24,3.0,0
391468,45,42,730.39,3.0,0
391469,87,42,554.52,3.0,0
391470,129,42,620.41,3.0,0
391471,170,42,464.08,3.0,0
391472,34,42,691.19,3.0,0
391473,76,42,650.14,3.0,0
391474,118,42,1279.84,3.0,0
391475,160,42,1545.65,3.0,0
391476,15,42,2822.02,3.0,0
391477,57,42,2203.58,3.0,0
391478,99,42,1408.2,3.0,0
391479,141,42,1078.43,3.0,0
391480,180,42,913.07,3.0,0
391481,39,42,658.1,3.0,1
391482,81,42,733.99,3.0,0
391483,123,42,641.34,3.0,0
391484,165,42,682.06,3.0,0
391485,29,42,637.48,3.0,0
391486,71,42,651.34,3.0,0
391487,113,42,677.5,3.0,0
391488,155,42,689.74,3.0,0
391489,24,42,14521.55,4.0,0
391490,66,42,13918.5,4.0,1
391491,108,42,13333.03,4.0,0
391492,150,42,14064.59,4.0,0
391493,25,42,14562.58,4.0,0
391494,67,42,14401.59,4.0,0
391495,109,42,12876.78,4.0,0
391496,151,42,12702.48,4.0,0
391497,7,42,13477.0,4.0,0
391498,49,42,14262.23,4.0,0
391499,91,42,13843.61,4.0,0
391500,133,42,13410.69,4.0,0
391501,174,42,12950.41,4.0,0
391502,37,42,15383.89,4.0,0
391503,79,42,14131.02,4.0,0
391504,121,42,13846.41,4.0,0
391505,163,42,13820.44,4.0,0
391506,22,42,15477.51,4.0,0
391507,64,42,13988.95,4.0,0
391508,106,42,14089.34,4.0,0
391509,148,42,13114.96,4.0,0
391510,8,42,14701.25,4.0,0
391511,50,42,14864.75,4.0,0
391512,92,42,15165.53,4.0,0
391513,134,42,13554.83,4.0,0
391514,175,42,13738.52,4.0,0
391515,35,42,14875.95,4.0,0
391516,77,42,14423.45,4.0,0
391517,119,42,13204.21,4.0,0
391518,161,42,13374.88,4.0,0
391519,16,42,14955.39,4.0,0
391520,58,42,15469.9,4.0,1
391521,100,42,14596.52,4.0,0
391522,142,42,14268.11,4.0,0
391523,5,42,13190.74,4.0,0
391524,47,42,14777.08,4.0,0
391525,89,42,13945.04,4.0,0
391526,131,42,13909.5,4.0,0
391527,172,42,12982.32,4.0,0
391528,30,42,15220.23,4.0,0
391529,72,42,15072.46,4.0,0
391530,114,42,14678.44,4.0,0
391531,156,42,17548.27,4.0,1
391532,17,42,14093.28,4.0,0
391533,59,42,14990.65,4.0,0
391534,101,42,14162.48,4.0,0
391535,143,42,16211.76,4.0,0
391536,181,42,14079.34,4.0,1
391537,36,42,16156.63,4.0,0
391538,78,42,15884.46,4.0,0
391539,120,42,14708.01,4.0,0
391540,162,42,14411.85,4.0,0
391541,19,42,16301.02,4.0,0
391542,61,42,16174.24,4.0,1
391543,103,42,14825.6,4.0,0
391544,145,42,15682.23,4.0,0
391545,20,42,15928.86,4.0,0
391546,62,42,15067.01,4.0,0
391547,104,42,14223.55,4.0,0
391548,146,42,15162.65,4.0,0
391549,2,42,14662.35,4.0,0
391550,44,42,15569.83,4.0,0
391551,86,42,14615.79,4.0,0
391552,128,42,14018.54,4.0,0
391553,169,42,14384.59,4.0,0
391554,33,42,16617.26,4.0,0
391555,75,42,14288.66,4.0,0
391556,117,42,14752.22,4.0,0
391557,159,42,14187.75,4.0,0
391558,14,42,15301.08,4.0,0
391559,56,42,15047.89,4.0,0
391560,98,42,14350.25,4.0,0
391561,140,42,13907.87,4.0,0
391562,4,42,13697.15,4.0,0
391563,46,42,14650.95,4.0,0
391564,88,42,14541.97,4.0,0
391565,130,42,13472.95,4.0,0
391566,171,42,12891.73,4.0,0
391567,28,42,14861.73,4.0,0
391568,70,42,14304.98,4.0,0
391569,112,42,14915.6,4.0,0
391570,154,42,14179.14,4.0,0
391571,9,42,14445.44,4.0,0
391572,51,42,15037.01,4.0,1
391573,93,42,14867.55,4.0,0
391574,135,42,15116.72,4.0,0
391575,176,42,13609.91,4.0,0
391576,40,42,16630.24,4.0,0
391577,82,42,15236.21,4.0,0
391578,124,42,15297.5,4.0,0
391579,166,42,14463.54,4.0,0
391580,23,42,16507.02,4.0,0
391581,65,42,15753.45,4.0,0
391582,107,42,14853.41,4.0,0
391583,149,42,19686.51,4.0,1
391584,11,42,14984.85,4.0,0
391585,53,42,15430.24,4.0,0
391586,95,42,15455.21,4.0,0
391587,137,42,16938.08,4.0,0
391588,178,42,15352.72,4.0,1
391589,31,42,17845.24,4.0,0
391590,73,42,16158.46,4.0,0
391591,115,42,15167.26,4.0,0
391592,157,42,14590.32,4.0,0
391593,12,42,15282.25,4.0,0
391594,54,42,17796.12,4.0,1
391595,96,42,14831.44,4.0,0
391596,138,42,15143.83,4.0,0
391597,6,42,15924.56,4.0,0
391598,48,42,16828.02,4.0,0
391599,90,42,15844.6,4.0,0
391600,132,42,14700.29,4.0,0
391601,173,42,14734.36,4.0,0
391602,32,42,16117.4,4.0,0
391603,74,42,16454.74,4.0,0
391604,116,42,15106.7,4.0,0
391605,158,42,14600.71,4.0,0
391606,21,42,16574.84,4.0,0
391607,63,42,16164.87,4.0,0
391608,105,42,15940.34,4.0,0
391609,147,42,15270.83,4.0,0
391610,3,42,15263.79,4.0,0
391611,45,42,16271.8,4.0,0
391612,87,42,14916.28,4.0,0
391613,129,42,14218.14,4.0,0
391614,170,42,14069.37,4.0,0
391615,34,42,17341.71,4.0,0
391616,76,42,14939.5,4.0,0
391617,118,42,14299.01,4.0,0
391618,160,42,14690.73,4.0,0
391619,15,42,15661.2,4.0,0
391620,57,42,14220.27,4.0,0
391621,99,42,15243.39,4.0,0
391622,141,42,14679.23,4.0,0
391623,180,42,13889.47,4.0,0
391624,39,42,16024.25,4.0,1
391625,81,42,15276.17,4.0,0
391626,123,42,14425.9,4.0,0
391627,165,42,13841.32,4.0,0
391628,29,42,16160.86,4.0,0
391629,71,42,15135.49,4.0,0
391630,113,42,14717.73,4.0,0
391631,155,42,14585.63,4.0,0
391632,24,42,848.6,5.0,0
391633,66,42,788.68,5.0,1
391634,108,42,1432.72,5.0,0
391635,150,42,1053.88,5.0,0
391636,25,42,1100.92,5.0,0
391637,67,42,612.46,5.0,0
391638,109,42,1644.6,5.0,0
391639,151,42,1915.97,5.0,0
391640,7,42,2128.72,5.0,0
391641,49,42,1801.64,5.0,0
391642,91,42,1537.92,5.0,0
391643,133,42,1745.61,5.0,0
391644,174,42,1753.61,5.0,0
391645,37,42,1405.85,5.0,0
391646,79,42,1733.37,5.0,0
391647,121,42,1308.8,5.0,0
391648,163,42,1268.72,5.0,0
391649,22,42,1557.34,5.0,0
391650,64,42,1688.2,5.0,0
391651,106,42,1279.68,5.0,0
391652,148,42,1350.8,5.0,0
391653,8,42,814.96,5.0,0
391654,50,42,844.92,5.0,0
391655,92,42,852.72,5.0,0
391656,134,42,560.96,5.0,0
391657,175,42,833.96,5.0,0
391658,35,42,842.96,5.0,0
391659,77,42,591.88,5.0,0
391660,119,42,659.8,5.0,0
391661,161,42,665.56,5.0,0
391662,16,42,510.92,5.0,0
391663,58,42,382.0,5.0,1
391664,100,42,386.96,5.0,0
391665,142,42,522.96,5.0,0
391666,5,42,752.52,5.0,0
391667,47,42,875.56,5.0,0
391668,89,42,675.88,5.0,0
391669,131,42,961.56,5.0,0
391670,172,42,2002.84,5.0,0
391671,30,42,1906.72,5.0,0
391672,72,42,1783.68,5.0,0
391673,114,42,1369.72,5.0,0
391674,156,42,2028.2,5.0,1
391675,17,42,1360.75,5.0,0
391676,59,42,1864.39,5.0,0
391677,101,42,2061.01,5.0,0
391678,143,42,2888.85,5.0,0
391679,181,42,1512.59,5.0,1
391680,36,42,896.48,5.0,0
391681,78,42,1074.84,5.0,0
391682,120,42,1059.8,5.0,0
391683,162,42,917.84,5.0,0
391684,19,42,1774.36,5.0,0
391685,61,42,1859.56,5.0,1
391686,103,42,1521.51,5.0,0
391687,145,42,1257.65,5.0,0
391688,20,42,1560.46,5.0,0
391689,62,42,1454.88,5.0,0
391690,104,42,1141.0,5.0,0
391691,146,42,1480.92,5.0,0
391692,2,42,2479.96,5.0,0
391693,44,42,1252.72,5.0,0
391694,86,42,1375.58,5.0,0
391695,128,42,1548.56,5.0,0
391696,169,42,1082.72,5.0,0
391697,33,42,1222.64,5.0,0
391698,75,42,693.91,5.0,0
391699,117,42,1254.72,5.0,0
391700,159,42,1117.72,5.0,0
391701,14,42,1224.96,5.0,0
391702,56,42,1474.8,5.0,0
391703,98,42,939.88,5.0,0
391704,140,42,876.87,5.0,0
